¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="2330"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
4077,983j¤¸¤j¤¯·R,570.00,24164,0,,4078,983j¤¸¤j¤¯·R,571.00,15184,2000 
4079,983j¤¸¤j¤¯·R,572.00,1993,0,,4080,983j¤¸¤j¤¯·R,573.00,1205,0 
4081,983K¤¸¤j¾Ç¥Ò,566.00,2000,0,,4082,983K¤¸¤j¾Ç¥Ò,569.00,3103,0 
4083,983K¤¸¤j¾Ç¥Ò,570.00,5888,0,,4084,983K¤¸¤j¾Ç¥Ò,571.00,2160,0 
4085,983K¤¸¤j¾Ç¥Ò,572.00,798,75,,4086,983M¤¸¤j¤ì¬],566.00,3000,0 
4087,983M¤¸¤j¤ì¬],569.00,2228,18000,,4088,983M¤¸¤j¤ì¬],570.00,7211,1010 
4089,983M¤¸¤j¤ì¬],571.00,14742,0,,4090,983M¤¸¤j¤ì¬],572.00,332,0 
4091,983M¤¸¤j¤ì¬],573.00,30,0,,4092,983N¤¸¤j¤j¦w,566.00,3000,0 
4093,983N¤¸¤j¤j¦w,569.00,4236,0,,4094,983N¤¸¤j¤j¦w,570.00,7449,200 
4095,983N¤¸¤j¤j¦w,571.00,3919,0,,4096,983N¤¸¤j¤j¦w,572.00,1043,0 
4097,983N¤¸¤j¤j¦w,573.00,113,500,,4098,983U¤¸¤jÀY¥÷,569.00,4163,0 
4099,983U¤¸¤jÀY¥÷,570.00,16199,1000,,4100,983U¤¸¤jÀY¥÷,571.00,4401,1000 
4101,983U¤¸¤jÀY¥÷,572.00,1851,57,,4102,983U¤¸¤jÀY¥÷,573.00,1019,0 
4103,983V¤¸¤j¦Ë«n,569.00,6020,0,,4104,983V¤¸¤j¦Ë«n,570.00,11399,0 
4105,983V¤¸¤j¦Ë«n,571.00,2737,2000,,4106,983V¤¸¤j¦Ë«n,572.00,201,15 
4107,983V¤¸¤j¦Ë«n,573.00,11,0,,4108,983W¤¸¤j¼wªÚ,566.00,5000,1000 
4109,983W¤¸¤j¼wªÚ,569.00,4181,0,,4110,983W¤¸¤j¼wªÚ,570.00,16669,1000 
4111,983W¤¸¤j¼wªÚ,571.00,7009,1150,,4112,983W¤¸¤j¼wªÚ,572.00,1107,0 
4113,983W¤¸¤j¼wªÚ,573.00,332,0,,4114,983Z¤¸¤j»ñ¤s,566.00,2000,0 
4115,983Z¤¸¤j»ñ¤s,569.00,2065,500,,4116,983Z¤¸¤j»ñ¤s,570.00,12172,1173 
4117,983Z¤¸¤j»ñ¤s,571.00,6097,1000,,4118,983Z¤¸¤j»ñ¤s,572.00,822,300 
4119,983Z¤¸¤j»ñ¤s,573.00,243,0,,4120,984C¤¸¤j·s¤¤,566.00,9000,1000 
4121,984C¤¸¤j·s¤¤,569.00,1328,1000,,4122,984C¤¸¤j·s¤¤,570.00,19106,2000 
4123,984C¤¸¤j·s¤¤,571.00,10856,50,,4124,984C¤¸¤j·s¤¤,572.00,4109,0 
4125,984C¤¸¤j·s¤¤,573.00,298,50,,4126,984E¤¸¤j«n¶Õ,566.00,2000,0 
4127,984E¤¸¤j«n¶Õ,569.00,6020,0,,4128,984E¤¸¤j«n¶Õ,570.00,9776,1000 
4129,984E¤¸¤j«n¶Õ,571.00,11777,0,,4130,984E¤¸¤j«n¶Õ,572.00,226,0 
4131,984E¤¸¤j«n¶Õ,573.00,20,1000,,4132,984H¤¸¤j´º¬ü,566.00,2000,0 
4133,984H¤¸¤j´º¬ü,569.00,2013,0,,4134,984H¤¸¤j´º¬ü,570.00,9802,2000 
4135,984H¤¸¤j´º¬ü,571.00,3999,1050,,4136,984H¤¸¤j´º¬ü,572.00,2670,0 
4137,984H¤¸¤j´º¬ü,573.00,50,0,,4138,984K¤¸¤jÀ]«e,566.00,22000,0 
4139,984K¤¸¤jÀ]«e,569.00,25123,2000,,4140,984K¤¸¤jÀ]«e,570.00,16245,3620 
4141,984K¤¸¤jÀ]«e,571.00,14527,621,,4142,984K¤¸¤jÀ]«e,572.00,799,50 
4143,984K¤¸¤jÀ]«e,573.00,87,0,,4144,9852¤¸¤j¥Ã¬K,566.00,5000,2000 
4145,9852¤¸¤j¥Ã¬K,569.00,5343,0,,4146,9852¤¸¤j¥Ã¬K,570.00,31456,7000 
4147,9852¤¸¤j¥Ã¬K,571.00,9908,150,,4148,9852¤¸¤j¥Ã¬K,572.00,2123,1300 
4149,9852¤¸¤j¥Ã¬K,573.00,527,50,,4150,9853¤¸¤j«n¤Ù,566.00,5000,0 
4151,9853¤¸¤j«n¤Ù,569.00,7161,0,,4152,9853¤¸¤j«n¤Ù,570.00,14592,18 
4153,9853¤¸¤j«n¤Ù,571.00,7603,1510,,4154,9853¤¸¤j«n¤Ù,572.00,1072,0 
4155,9853¤¸¤j«n¤Ù,573.00,289,1000,,4156,9854¤¸¤j¿³¦w,566.00,6000,0 
4157,9854¤¸¤j¿³¦w,569.00,8496,1000,,4158,9854¤¸¤j¿³¦w,570.00,11556,117 
4159,9854¤¸¤j¿³¦w,571.00,11609,73,,4160,9854¤¸¤j¿³¦w,572.00,2436,1000 
4161,9854¤¸¤j¿³¦w,573.00,294,10,,4162,9856¤¸¤jªá½¬,566.00,6000,0 
4163,9856¤¸¤jªá½¬,569.00,12303,0,,4164,9856¤¸¤jªá½¬,570.00,19349,3517 
4165,9856¤¸¤jªá½¬,571.00,8172,2100,,4166,9856¤¸¤jªá½¬,572.00,2882,258 
4167,9856¤¸¤jªá½¬,573.00,376,0,,4168,9857¤¸¤jªFÄª,566.00,7000,1000 
4169,9857¤¸¤jªFÄª,569.00,9561,0,,4170,9857¤¸¤jªFÄª,570.00,23916,3000 
4171,9857¤¸¤jªFÄª,571.00,8619,4110,,4172,9857¤¸¤jªFÄª,572.00,3014,2300 
4173,9857¤¸¤jªFÄª,573.00,337,40,,4174,9858¤¸¤jÀs¼æ,566.00,11000,1000 
4175,9858¤¸¤jÀs¼æ,569.00,2403,2000,,4176,9858¤¸¤jÀs¼æ,570.00,18543,1770 
4177,9858¤¸¤jÀs¼æ,571.00,14903,1240,,4178,9858¤¸¤jÀs¼æ,572.00,2084,0 
4179,9858¤¸¤jÀs¼æ,573.00,120,1000,,4180,9859¤¸¤j¸g°ê,566.00,4000,0 
4181,9859¤¸¤j¸g°ê,569.00,14534,2000,,4182,9859¤¸¤j¸g°ê,570.00,12065,300 
4183,9859¤¸¤j¸g°ê,571.00,13872,308,,4184,9859¤¸¤j¸g°ê,572.00,4359,4 
4185,9859¤¸¤j¸g°ê,573.00,30,50,,4186,985C¤¸¤j»ñ¤¤,566.00,4000,0 
4187,985C¤¸¤j»ñ¤¤,569.00,277,1000,,4188,985C¤¸¤j»ñ¤¤,570.00,15410,2080 
4189,985C¤¸¤j»ñ¤¤,571.00,7256,150,,4190,985C¤¸¤j»ñ¤¤,572.00,1002,1000 
4191,985C¤¸¤j»ñ¤¤,573.00,2001,0,,4192,9862¤¸¤j«n¨Ê,566.00,8000,1000 
4193,9862¤¸¤j«n¨Ê,569.00,5321,1000,,4194,9862¤¸¤j«n¨Ê,570.00,22053,1500 
4195,9862¤¸¤j«n¨Ê,571.00,15564,1220,,4196,9862¤¸¤j«n¨Ê,572.00,1631,1021 
4197,9862¤¸¤j«n¨Ê,573.00,1290,0,,4198,9863¤¸¤j©M¥­,566.00,8000,0 
4199,9863¤¸¤j©M¥­,569.00,7152,1000,,4200,9863¤¸¤j©M¥­,570.00,23096,3005 
4201,9863¤¸¤j©M¥­,571.00,9334,1005,,4202,9863¤¸¤j©M¥­,572.00,3907,0 
4203,9863¤¸¤j©M¥­,573.00,37,25,,4204,9867¤¸¤j¥_¦¨,566.00,15000,2000 
4205,9867¤¸¤j¥_¦¨,569.00,5085,0,,4206,9867¤¸¤j¥_¦¨,570.00,13737,75 
4207,9867¤¸¤j¥_¦¨,571.00,19923,1040,,4208,9867¤¸¤j¥_¦¨,572.00,1132,0 
4209,9867¤¸¤j¥_¦¨,573.00,290,0,,4210,9868¤¸¤j¤å¤ß,566.00,4000,0 
4211,9868¤¸¤j¤å¤ß,569.00,3492,0,,4212,9868¤¸¤j¤å¤ß,570.00,10280,0 
4213,9868¤¸¤j¤å¤ß,571.00,6602,330,,4214,9868¤¸¤j¤å¤ß,572.00,1722,201 
4215,9868¤¸¤j¤å¤ß,573.00,328,0,,4216,9869¤¸¤j·s²±,566.00,6000,0 
4217,9869¤¸¤j·s²±,569.00,3475,0,,4218,9869¤¸¤j·s²±,570.00,23039,790 
4219,9869¤¸¤j·s²±,571.00,4432,3010,,4220,9869¤¸¤j·s²±,572.00,1043,0 
4221,9869¤¸¤j·s²±,573.00,51,0,,4222,986K¤¸¤j°ò§µ,566.00,6000,0 
4223,986K¤¸¤j°ò§µ,569.00,6043,0,,4224,986K¤¸¤j°ò§µ,570.00,13272,2000 
4225,986K¤¸¤j°ò§µ,571.00,4310,69,,4226,986K¤¸¤j°ò§µ,572.00,737,0 
4227,986K¤¸¤j°ò§µ,573.00,135,0,,4228,9871¤¸¤j©¾§µ,566.00,6000,0 
4229,9871¤¸¤j©¾§µ,569.00,4617,1000,,4230,9871¤¸¤j©¾§µ,570.00,16521,8300 
4231,9871¤¸¤j©¾§µ,571.00,9395,4200,,4232,9871¤¸¤j©¾§µ,572.00,2119,70 
4233,9871¤¸¤j©¾§µ,573.00,228,0,,4234,9872¤¸¤j´_¥_,566.00,5000,0 
4235,9872¤¸¤j´_¥_,569.00,4176,0,,4236,9872¤¸¤j´_¥_,570.00,14185,3000 
4237,9872¤¸¤j´_¥_,571.00,19047,400,,4238,9872¤¸¤j´_¥_,572.00,2109,400 
4239,9872¤¸¤j´_¥_,573.00,1132,0,,4240,9873¤¸¤j¦èªù,566.00,3000,0 
4241,9873¤¸¤j¦èªù,569.00,4655,12,,4242,9873¤¸¤j¦èªù,570.00,11346,0 
4243,9873¤¸¤j¦èªù,571.00,11424,270,,4244,9873¤¸¤j¦èªù,572.00,851,0 
4245,9873¤¸¤j¦èªù,573.00,2624,0,,4246,9874¤¸¤jÂù©M,566.00,4000,1000 
4247,9874¤¸¤jÂù©M,569.00,4430,0,,4248,9874¤¸¤jÂù©M,570.00,26485,2003 
4249,9874¤¸¤jÂù©M,571.00,5278,27,,4250,9874¤¸¤jÂù©M,572.00,3118,1 
4251,9874¤¸¤jÂù©M,573.00,31,0,,4252,9875¤¸¤j¥Ã¹ç,566.00,11000,1000 
4253,9875¤¸¤j¥Ã¹ç,569.00,2214,0,,4254,9875¤¸¤j¥Ã¹ç,570.00,7356,252 
4255,9875¤¸¤j¥Ã¹ç,571.00,5604,5,,4256,9875¤¸¤j¥Ã¹ç,572.00,1526,0 
4257,9875¤¸¤j¥Ã¹ç,573.00,92,500,,4258,9878¤¸¤jª÷µØ,566.00,4000,0 
4259,9878¤¸¤jª÷µØ,569.00,7120,0,,4260,9878¤¸¤jª÷µØ,570.00,13229,1050 
4261,9878¤¸¤jª÷µØ,571.00,6625,20,,4262,9878¤¸¤jª÷µØ,572.00,1453,0 
4263,9878¤¸¤jª÷µØ,573.00,60,0,,4264,9879¤¸¤jªO¤T,566.00,3000,0 
4265,9879¤¸¤jªO¤T,569.00,6365,0,,4266,9879¤¸¤jªO¤T,570.00,7922,5 
4267,9879¤¸¤jªO¤T,571.00,6611,0,,4268,9879¤¸¤jªO¤T,572.00,1221,0 
4269,9879¤¸¤jªO¤T,573.00,104,0,,4270,987A¤¸¤j·¨±ö,566.00,3000,0 
4271,987A¤¸¤j·¨±ö,569.00,17060,0,,4272,987A¤¸¤j·¨±ö,570.00,15703,7000 
4273,987A¤¸¤j·¨±ö,571.00,15646,1053,,4274,987A¤¸¤j·¨±ö,572.00,3122,0 
4275,987A¤¸¤j·¨±ö,573.00,140,16,,4276,9884¤¸¤j¤æ«H,566.00,1000,0 
4277,9884¤¸¤j¤æ«H,569.00,19293,0,,4278,9884¤¸¤j¤æ«H,570.00,11033,3 
4279,9884¤¸¤j¤æ«H,571.00,8857,1160,,4280,9884¤¸¤j¤æ«H,572.00,1184,0 
4281,9884¤¸¤j¤æ«H,573.00,509,0,,4282,9888¤¸¤jøÊ¥Ã,566.00,3000,1000 
4283,9888¤¸¤jøÊ¥Ã,569.00,2320,10000,,4284,9888¤¸¤jøÊ¥Ã,570.00,9126,30000 
4285,9888¤¸¤jøÊ¥Ã,571.00,5198,80,,4286,9888¤¸¤jøÊ¥Ã,572.00,513,0 
4287,9888¤¸¤jøÊ¥Ã,573.00,166,27,,4288,9889¤¸¤j­ûªL,566.00,6000,0 
4289,9889¤¸¤j­ûªL,569.00,5674,0,,4290,9889¤¸¤j­ûªL,570.00,11735,1000 
4291,9889¤¸¤j­ûªL,571.00,6192,20,,4292,9889¤¸¤j­ûªL,572.00,2030,1000 
4293,9889¤¸¤j­ûªL,573.00,63,35,,4294,988B¤¸¤j®ç¶é,566.00,7000,2000 
4295,988B¤¸¤j®ç¶é,569.00,3431,14000,,4296,988B¤¸¤j®ç¶é,570.00,12455,2010 
4297,988B¤¸¤j®ç¶é,571.00,9418,238,,4298,988B¤¸¤j®ç¶é,572.00,1143,25 
4299,988B¤¸¤j®ç¶é,573.00,334,200,,4300,988C¤¸¤j¤T­«,566.00,1000,0 
4301,988C¤¸¤j¤T­«,569.00,20,0,,4302,988C¤¸¤j¤T­«,570.00,1382,25 
4303,988C¤¸¤j¤T­«,571.00,1241,200,,4304,988C¤¸¤j¤T­«,572.00,310,10 
4305,988C¤¸¤j¤T­«,573.00,310,0,,4306,988V¤¸¤jªø©°,566.00,2000,0 
4307,988V¤¸¤jªø©°,569.00,2008,0,,4308,988V¤¸¤jªø©°,570.00,9767,0 
4309,988V¤¸¤jªø©°,571.00,4101,100,,4310,988V¤¸¤jªø©°,572.00,2175,18 
4311,988V¤¸¤jªø©°,573.00,28,0,,4312,9891¤¸¤j¥Ã©M,566.00,1000,1000 
4313,9891¤¸¤j¥Ã©M,569.00,18182,1000,,4314,9891¤¸¤j¥Ã©M,570.00,31787,2016 
4315,9891¤¸¤j¥Ã©M,571.00,7055,0,,4316,9891¤¸¤j¥Ã©M,572.00,1648,1000 
4317,9891¤¸¤j¥Ã©M,573.00,36,0,,4318,9892¤¸¤j«ÌªF,566.00,6000,0 
4319,9892¤¸¤j«ÌªF,569.00,4149,0,,4320,9892¤¸¤j«ÌªF,570.00,8370,0 
4321,9892¤¸¤j«ÌªF,571.00,6786,3000,,4322,9892¤¸¤j«ÌªF,572.00,1778,40 
4323,9892¤¸¤j«ÌªF,573.00,14,100,,4324,9893¤¸¤j¤j¤Ñ,566.00,7000,0 
4325,9893¤¸¤j¤j¤Ñ,569.00,8450,1000,,4326,9893¤¸¤j¤j¤Ñ,570.00,10307,11450 
4327,9893¤¸¤j¤j¤Ñ,571.00,15484,0,,4328,9893¤¸¤j¤j¤Ñ,572.00,1435,0 
4329,9893¤¸¤j¤j¤Ñ,573.00,195,100,,4330,9894¤¸¤j®ç¿³,566.00,5000,0 
4331,9894¤¸¤j®ç¿³,569.00,2026,0,,4332,9894¤¸¤j®ç¿³,570.00,16591,4000 
4333,9894¤¸¤j®ç¿³,571.00,10759,1300,,4334,9894¤¸¤j®ç¿³,572.00,3387,102 
4335,9894¤¸¤j®ç¿³,573.00,466,0,,4336,9896¤¸¤j¥x«n,566.00,3000,0 
4337,9896¤¸¤j¥x«n,569.00,3806,0,,4338,9896¤¸¤j¥x«n,570.00,20302,474 
4339,9896¤¸¤j¥x«n,571.00,7421,108,,4340,9896¤¸¤j¥x«n,572.00,1977,1 
4341,9896¤¸¤j¥x«n,573.00,331,0,,4342,9897¤¸¤j¤g«°,566.00,4000,3000 
4343,9897¤¸¤j¤g«°,569.00,6220,0,,4344,9897¤¸¤j¤g«°,570.00,10614,1000 
4345,9897¤¸¤j¤g«°,571.00,6072,63,,4346,9897¤¸¤j¤g«°,572.00,687,1000 
4347,9897¤¸¤j¤g«°,573.00,160,0,,4348,9898¤¸¤j·s²ø,566.00,3000,1000 
4349,9898¤¸¤j·s²ø,569.00,10678,1000,,4350,9898¤¸¤j·s²ø,570.00,17516,2 
4351,9898¤¸¤j·s²ø,571.00,25201,2290,,4352,9898¤¸¤j·s²ø,572.00,2895,0 
4353,9898¤¸¤j·s²ø,573.00,51,1050,,4354,9899¤¸¤j²H¤ô,566.00,6000,1000 
4355,9899¤¸¤j²H¤ô,569.00,4342,0,,4356,9899¤¸¤j²H¤ô,570.00,13322,0 
4357,9899¤¸¤j²H¤ô,571.00,5536,48,,4358,9899¤¸¤j²H¤ô,572.00,890,0 
4359,9899¤¸¤j²H¤ô,573.00,360,2007,,4360,989a¤¸¤j­b¸Ì,566.00,3000,0 
4361,989a¤¸¤j­b¸Ì,569.00,1025,0,,4362,989a¤¸¤j­b¸Ì,570.00,7166,0 
4363,989a¤¸¤j­b¸Ì,571.00,4097,68,,4364,989a¤¸¤j­b¸Ì,572.00,3790,20 
4365,989a¤¸¤j­b¸Ì,573.00,10,41,,4366,989A¤¸¤j¥_§ë,566.00,8000,0 
4367,989A¤¸¤j¥_§ë,569.00,9263,1000,,4368,989A¤¸¤j¥_§ë,570.00,16157,2640 
4369,989A¤¸¤j¥_§ë,571.00,11256,20,,4370,989A¤¸¤j¥_§ë,572.00,2402,0 
4371,989A¤¸¤j¥_§ë,573.00,447,0,,4372,989B¤¸¤j¤¤´ä,566.00,6000,5000 
4373,989B¤¸¤j¤¤´ä,569.00,3304,2000,,4374,989B¤¸¤j¤¤´ä,570.00,18302,4300 
4375,989B¤¸¤j¤¤´ä,571.00,9338,111,,4376,989B¤¸¤j¤¤´ä,572.00,5089,400 
4377,989B¤¸¤j¤¤´ä,573.00,1034,200,,4378,989C¤¸¤jªO¾ô,566.00,4000,1000 
4379,989C¤¸¤jªO¾ô,569.00,8997,0,,4380,989C¤¸¤jªO¾ô,570.00,20547,2100 
4381,989C¤¸¤jªO¾ô,571.00,7356,0,,4382,989C¤¸¤jªO¾ô,572.00,1132,150 
4383,989C¤¸¤jªO¾ô,573.00,41,0,,4384,989d¤¸¤j¥_¤Ù,566.00,3000,0 
4385,989d¤¸¤j¥_¤Ù,569.00,19169,3000,,4386,989d¤¸¤j¥_¤Ù,570.00,16773,500 
4387,989d¤¸¤j¥_¤Ù,571.00,6633,1197,,4388,989d¤¸¤j¥_¤Ù,572.00,1292,0 
4389,989d¤¸¤j¥_¤Ù,573.00,20,0,,4390,989D¤¸¤j¥ªÀç,566.00,6000,0 
4391,989D¤¸¤j¥ªÀç,569.00,1135,0,,4392,989D¤¸¤j¥ªÀç,570.00,6019,4050 
4393,989D¤¸¤j¥ªÀç,571.00,6135,1220,,4394,989D¤¸¤j¥ªÀç,572.00,3047,0 
4395,989D¤¸¤j¥ªÀç,573.00,67,0,,4396,989e¤¸¤j¤¤©M,566.00,7000,0 
4397,989e¤¸¤j¤¤©M,569.00,6124,4000,,4398,989e¤¸¤j¤¤©M,570.00,14585,20 
4399,989e¤¸¤j¤¤©M,571.00,8577,710,,4400,989e¤¸¤j¤¤©M,572.00,1967,100 
4401,989e¤¸¤j¤¤©M,573.00,137,0,,4402,989E¤¸¤j¯ó¤Ù,566.00,1000,0 
4403,989E¤¸¤j¯ó¤Ù,569.00,6348,0,,4404,989E¤¸¤j¯ó¤Ù,570.00,21420,4140 
4405,989E¤¸¤j¯ó¤Ù,571.00,13236,8030,,4406,989E¤¸¤j¯ó¤Ù,572.00,4407,50 
4407,989E¤¸¤j¯ó¤Ù,573.00,172,23,,4408,989f¤¸¤jªF´ä,569.00,7133,0 
4409,989f¤¸¤jªF´ä,570.00,5449,1250,,4410,989f¤¸¤jªF´ä,571.00,1875,0 
4411,989f¤¸¤jªF´ä,572.00,622,150,,4412,989f¤¸¤jªF´ä,573.00,34,0 
4413,989F¤¸¤j°ª¶¯,566.00,4000,0,,4414,989F¤¸¤j°ª¶¯,569.00,21211,1000 
4415,989F¤¸¤j°ª¶¯,570.00,6226,8007,,4416,989F¤¸¤j°ª¶¯,571.00,8364,1050 
4417,989F¤¸¤j°ª¶¯,572.00,1995,20300,,4418,989F¤¸¤j°ª¶¯,573.00,273,0 
4419,989g¤¸¤j¹Å¸q,566.00,4000,0,,4420,989g¤¸¤j¹Å¸q,569.00,13581,0 
4421,989g¤¸¤j¹Å¸q,570.00,13390,1290,,4422,989g¤¸¤j¹Å¸q,571.00,7584,2011 
4423,989g¤¸¤j¹Å¸q,572.00,2599,4015,,4424,989g¤¸¤j¹Å¸q,573.00,197,0 
4425,989G¤¸¤j¤j¦P,566.00,9000,0,,4426,989G¤¸¤j¤j¦P,569.00,2418,10000 
4427,989G¤¸¤j¤j¦P,570.00,75106,0,,4428,989G¤¸¤j¤j¦P,571.00,30155,0 
4429,989G¤¸¤j¤j¦P,572.00,888,999,,4430,989G¤¸¤j¤j¦P,573.00,94,0 
4431,989I¤¸¤jÄª¬w,566.00,4000,0,,4432,989I¤¸¤jÄª¬w,569.00,2250,0 
4433,989I¤¸¤jÄª¬w,570.00,14500,1069,,4434,989I¤¸¤jÄª¬w,571.00,10502,537 
4435,989I¤¸¤jÄª¬w,572.00,3422,348,,4436,989I¤¸¤jÄª¬w,573.00,509,10 
4437,989j¤¸¤j¾ðªL,566.00,9000,0,,4438,989j¤¸¤j¾ðªL,569.00,3305,4100 
4439,989j¤¸¤j¾ðªL,570.00,18089,140,,4440,989j¤¸¤j¾ðªL,571.00,7301,6 
4441,989j¤¸¤j¾ðªL,572.00,913,0,,4442,989j¤¸¤j¾ðªL,573.00,1246,1 
4443,989J¤¸¤j¹ü¥Í,566.00,13000,0,,4444,989J¤¸¤j¹ü¥Í,569.00,4076,1000 
4445,989J¤¸¤j¹ü¥Í,570.00,25773,1264,,4446,989J¤¸¤j¹ü¥Í,571.00,27055,1000 
4447,989J¤¸¤j¹ü¥Í,572.00,775,50,,4448,989J¤¸¤j¹ü¥Í,573.00,325,13 
4449,989k¤¸¤j¥j«F,566.00,5000,4000,,4450,989k¤¸¤j¥j«F,569.00,3337,0 
4451,989k¤¸¤j¥j«F,570.00,18150,4054,,4452,989k¤¸¤j¥j«F,571.00,9817,5519 
4453,989k¤¸¤j¥j«F,572.00,622,54,,4454,989k¤¸¤j¥j«F,573.00,100,10 
4455,989L¤¸¤j¦¨¥\,566.00,2000,1000,,4456,989L¤¸¤j¦¨¥\,569.00,5942,5000 
4457,989L¤¸¤j¦¨¥\,570.00,18654,2100,,4458,989L¤¸¤j¦¨¥\,571.00,9254,10 
4459,989L¤¸¤j¦¨¥\,572.00,1856,85,,4460,989L¤¸¤j¦¨¥\,573.00,193,0 
4461,989m¤¸¤j«H¸q,566.00,4000,0,,4462,989m¤¸¤j«H¸q,569.00,1213,0 
4463,989m¤¸¤j«H¸q,570.00,16954,1160,,4464,989m¤¸¤j«H¸q,571.00,4218,0 
4465,989m¤¸¤j«H¸q,572.00,669,0,,4466,989m¤¸¤j«H¸q,573.00,131,45 
4467,989N¤¸¤j¤º´ò,566.00,8000,1000,,4468,989N¤¸¤j¤º´ò,569.00,5548,1000 
4469,989N¤¸¤j¤º´ò,570.00,26639,164070,,4470,989N¤¸¤j¤º´ò,571.00,138863,46000 
4471,989N¤¸¤j¤º´ò,572.00,5213,9100,,4472,989N¤¸¤j¤º´ò,573.00,248,5000 
4473,989P¤¸¤j´°«n,566.00,9000,0,,4474,989P¤¸¤j´°«n,569.00,8232,1000 
4475,989P¤¸¤j´°«n,570.00,11936,2000,,4476,989P¤¸¤j´°«n,571.00,10567,150 
4477,989P¤¸¤j´°«n,572.00,6089,50,,4478,989P¤¸¤j´°«n,573.00,1012,650 
4479,989Q¤¸¤j¦Á¤î,566.00,11000,0,,4480,989Q¤¸¤j¦Á¤î,569.00,11438,4000 
4481,989Q¤¸¤j¦Á¤î,570.00,18951,2100,,4482,989Q¤¸¤j¦Á¤î,571.00,9676,1237 
4483,989Q¤¸¤j¦Á¤î,572.00,4340,463,,4484,989Q¤¸¤j¦Á¤î,573.00,238,6 
4485,989S¤¸¤j³À´ä,566.00,1000,0,,4486,989S¤¸¤j³À´ä,569.00,3014,0 
4487,989S¤¸¤j³À´ä,570.00,18812,3000,,4488,989S¤¸¤j³À´ä,571.00,6813,50 
4489,989S¤¸¤j³À´ä,572.00,1686,210,,4490,989S¤¸¤j³À´ä,573.00,26,0 
4491,989U¤¸¤j¤j¥Ò,566.00,4000,0,,4492,989U¤¸¤j¤j¥Ò,569.00,4415,2000 
4493,989U¤¸¤j¤j¥Ò,570.00,8874,0,,4494,989U¤¸¤j¤j¥Ò,571.00,3825,100 
4495,989U¤¸¤j¤j¥Ò,572.00,1769,20,,4496,989U¤¸¤j¤j¥Ò,573.00,437,0 
4497,989V¤¸¤j¥_­«,566.00,2000,1000,,4498,989V¤¸¤j¥_­«,569.00,6644,0 
4499,989V¤¸¤j¥_­«,570.00,5184,10,,4500,989V¤¸¤j¥_­«,571.00,3584,0 
4501,989V¤¸¤j¥_­«,572.00,675,0,,4502,989V¤¸¤j¥_­«,573.00,100,78 
4503,989W¤¸¤j¯¸«e,566.00,5000,0,,4504,989W¤¸¤j¯¸«e,569.00,5165,0 
4505,989W¤¸¤j¯¸«e,570.00,13052,106000,,4506,989W¤¸¤j¯¸«e,571.00,111480,183 
4507,989W¤¸¤j¯¸«e,572.00,1467,5000,,4508,989W¤¸¤j¯¸«e,573.00,112,0 
4509,989X¤¸¤j¥Á¥Í,566.00,4000,0,,4510,989X¤¸¤j¥Á¥Í,569.00,2164,2300 
4511,989X¤¸¤j¥Á¥Í,570.00,6478,0,,4512,989X¤¸¤j¥Á¥Í,571.00,10020,1000 
4513,989X¤¸¤j¥Á¥Í,572.00,408,0,,4514,989Y¤¸¤j°ò¶©,566.00,3000,0 
4515,989Y¤¸¤j°ò¶©,569.00,4284,0,,4516,989Y¤¸¤j°ò¶©,570.00,12400,0 
4517,989Y¤¸¤j°ò¶©,571.00,6160,1030,,4518,989Y¤¸¤j°ò¶©,572.00,509,0 
4519,989Y¤¸¤j°ò¶©,573.00,650,0,,4520,989Z¤¸¤j¤p´ä,566.00,3000,0 
4521,989Z¤¸¤j¤p´ä,569.00,5205,0,,4522,989Z¤¸¤j¤p´ä,570.00,18109,2000 
4523,989Z¤¸¤j¤p´ä,571.00,3802,1059,,4524,989Z¤¸¤j¤p´ä,572.00,3088,0 
4525,989Z¤¸¤j¤p´ä,573.00,170,0,,4526,9A00¥ÃÂ×ª÷,566.00,19000,201000 
4527,9A00¥ÃÂ×ª÷,569.00,31720,11000,,4528,9A00¥ÃÂ×ª÷,570.00,139423,206911 
4529,9A00¥ÃÂ×ª÷,571.00,168779,44893,,4530,9A00¥ÃÂ×ª÷,572.00,27194,13111 
4531,9A00¥ÃÂ×ª÷,573.00,6416,2000,,4532,9A61¥ÃÂ×»ñ¤s,566.00,10000,0 
4533,9A61¥ÃÂ×»ñ¤s,569.00,3200,0,,4534,9A61¥ÃÂ×»ñ¤s,570.00,14081,0 
4535,9A61¥ÃÂ×»ñ¤s,571.00,4137,10,,4536,9A61¥ÃÂ×»ñ¤s,572.00,2163,0 
4537,9A61¥ÃÂ×»ñ¤s,573.00,20,0,,4538,9A69¥ÃÂ×«ÌªF,566.00,3000,2000 
4539,9A69¥ÃÂ×«ÌªF,569.00,1011,0,,4540,9A69¥ÃÂ×«ÌªF,570.00,7788,0 
4541,9A69¥ÃÂ×«ÌªF,571.00,1267,50,,4542,9A69¥ÃÂ×«ÌªF,572.00,336,0 
